"loan_amnt","funded_amnt","term","int_rate","installment","grade","sub_grade","emp_title","emp_length","home_ownership","annual_inc","verification_status","pymnt_plan","url","desc","purpose","title","zip_code","dti","delinq_2yrs","earliest_cr_line","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","open_acc","pub_rec","revol_bal","revol_util","total_acc","initial_list_status","mths_since_last_major_derog","policy_code","is_bad"
7500,7500,"60 months","10.75%",162.14,"B","B2","Charter Communications","10+ years","MORTGAGE",97000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=594563","Borrower added on 10/07/10 > I have leaks in my roof due to it being 15 years old and am needing it replaced before the fall rain season begins.  My windows are the originals from when the house was built in the 60's, so you can imagine the shape that they're in.<br/><br/>My job is very stable, as I work for a cable company which is a recession proof industry.  As for income, I only listed my annual salary and did not include my yearly bonus nor my wife's salary, which would then total $140k all together.  <br/><br/>The reasons why I'm asking for the loan is due to the urgent need to do the repairs quickly, I don't have the extra cash available at the moment, and I'd rather pay social lenders interest than the credit card companies.<br/><br/>Thank you for your consideration, and feel free to ask me any questions.<br/>","home_improvement","Needing New Roof and Windows","402xx",5.25,0,"6/1/92",2,NA,NA,19,0,5053,3.1,45,FALSE,NA,4048,0
13150,13150,"60 months","15.99%",319.72,"D","D2","RBS Data Services","6 years","MORTGAGE",81500,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=789827","Borrower added on 06/18/11 > I participated in the &quot;credit boom&quot; of the 2000's and since tightening my belt a few years ago have been successfully decreasing my debt burden. My goal is to be free of revolving debt at the close of this loan.<br/><br/>I have a stable job and I'm committed to eliminating my debt so I can join the ranks of lenders on LendingClub. If you fund this loan, you can be assured I will pay promptly until the loan is paid in full.<br/>","debt_consolidation","Kill the Credit Cards Consolidation","337xx",16.55,0,"10/1/91",0,79,NA,8,0,39904,75,17,FALSE,NA,6900,0
3600,3600,"60 months","9.25%",75.17,"B","B2","tect utica","10+ years","MORTGAGE",62000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=628955",NA,"other","xmas","135xx",14.73,0,"5/1/99",0,NA,NA,11,0,2824,80.7,47,FALSE,NA,1315,0
4175,4175,"36 months","7.74%",130.34,"A","A3","Spillars Medical","1 year","OWN",35000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=477510","Borrower added on 01/19/10 > Frugal, cheap, miserly, practical...why pay my credit union 15% for a personal loan?  I am an animal lover and, as a result, I probably have the most expensive non-pedigreed canine in the state of Oklahoma.  She was hit and had to have surgery...there is nothing that would cause me to put down an animal if the condition can be fixed.  And it was!  Thanks for your consideration!<br/>","debt_consolidation","Euphemistically Frugal ---Yes , that would be CHEAP!","740xx",8.98,0,"6/1/88",1,NA,NA,10,0,1357,4.2,28,FALSE,NA,1659,0
20000,12300,"36 months","6.54%",377.21,"A","A4","Modern Door and Equipment Sales, Inc.","4 years","MORTGAGE",60000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=616311","Borrower added on 11/16/10 > My wife and I are installing an in ground swimming pool in our backyard. I have currently installed fencing around my 2acre parcel and have recieved a quote for the pool installation. The total project will cost approx. $45,000.00. I will be spending approx. $25,000 out of pocket for the project and will be borrowing the remainder.<br/>","major_purchase","Home Improvement","225xx",0,0,"10/1/98",0,NA,NA,12,0,0,0,34,FALSE,NA,8632,0
16000,16000,"60 months","15.33%",383.42,"D","D3","American Medical Response","6 years","MORTGAGE",48000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=520605",NA,"wedding","Amy's Wedding","972xx",17.25,0,"12/1/00",3,NA,NA,10,0,29810,49.8,17,FALSE,NA,7951,1
30000,30000,"60 months","19.36%",784.18,"F","F4","CH2M HILL","4 years","MORTGAGE",80000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=681069","Borrower added on 02/25/11 > We are going to use this money to consolidate our debt.  We just bought a house and used our credit cards to update the house.  We installed new flooring and updated bathrooms.  Both of our jobs are extremely stable as i have been employed with the same company for over 4 years and my wife's company just signed a new 5 year contract on the project she is on.  Our plan is to completly pay off the loan in less than 5 years.<br/>","debt_consolidation","Loan 1","220xx",18.6,0,"11/1/94",1,40,NA,9,0,6901,53.1,13,FALSE,NA,9774,0
3750,3750,"36 months","15.62%",131.14,"D","D1","Electric Boat Corporation","10+ years","MORTGAGE",480000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=858184","Borrower added on 08/19/11 > this is to make up amount of a loan that did get approved and was not fully funded at time of clousure. I am ready to use to complete 2nd phase of deck rebuild which will increase my prperty value by 20K<br/>","home_improvement","patio addition","028xx",7.95,2,"3/1/89",1,5,NA,17,0,86345,8.1,63,FALSE,NA,1326,0
6125,6125,"36 months","7.49%",190.5,"A","A4",NA,"2 years","RENT",70000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=786165","Borrower added on 06/14/11 > I'm expanding my video production business and this loan will cover the cost of a new prosumer HD camera, new tripod and new wireless lavalier mics, allowing me to offer a higher quality production and the ability to charge more for my shooting packages. Essentially, this loan will pay for itself.  Thanks for your interest!<br/>","small_business","Production camera, tripod and lav mics","752xx",11.16,0,"10/1/04",1,NA,NA,12,0,1646,11.8,15,FALSE,NA,3280,0
4800,4800,"36 months","11.99%",159.41,"B","B5","Nysif","6 years","OWN",55000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=862256","Borrower added on 08/23/11 > Pay off creditors<br/> Borrower added on 08/24/11 > Reliable with stable employment<br/> Borrower added on 08/24/11 > Money management by lumping payments into one and greater savings on APR rates would help a bunch<br/> Borrower added on 08/24/11 > I am a good borrower because I always meet or exceed payment terms on all debt obligations which is building my credit history<br/>","debt_consolidation","Debt be gone","112xx",16.52,0,"5/1/01",3,53,NA,16,0,3304,34.1,23,FALSE,NA,1897,0
7000,7000,"60 months","16.69%",172.81,"E","E3","Andres Construction","2 years","MORTGAGE",51500,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=623935",NA,"debt_consolidation","David & Erin Loan","750xx",5.1,0,"8/1/02",2,53,NA,5,0,6345,66.1,9,FALSE,NA,3797,0
30000,30000,"60 months","19.69%",789.66,"E","E5","Display Graphics LLC","10+ years","RENT",140000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=820300","Borrower added on 07/19/11 > The loan is for debt consolidation resulting from starting a business.  My credit history is clear siince 1978.<br/>","debt_consolidation","Debt Consolidation Loan","077xx",5.91,2,"9/1/78",0,4,NA,8,0,19445,66.1,20,FALSE,NA,9776,0
6000,6000,"36 months","17.19%",214.49,"E","E3","G.S Curran  and  Company  Ltd.","2 years","RENT",50004,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=572770","Borrower added on 08/30/10 > Paying off high interest rate credit cards<br/>","debt_consolidation","Freedom","708xx",20.78,0,"8/1/04",1,NA,NA,9,0,16991,98.2,12,FALSE,NA,3009,0
9600,9600,"36 months","7.29%",297.7,"A","A4","south county hospital","7 years","RENT",72576,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=728154",NA,"other","pay taxes and credit","028xx",9.66,0,"6/1/86",0,66,NA,7,0,15700,50.6,23,FALSE,NA,5036,0
3250,3250,"36 months","13.49%",110.28,"C","C2","Albuquerque Studios","4 years","MORTGAGE",60000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=845663",NA,"home_improvement","Landscaping","871xx",15.28,0,"4/1/00",3,46,NA,12,0,869,22.9,24,FALSE,NA,1121,0
24000,24000,"36 months","7.49%",746.44,"A","A4","Multi Media Services","3 years","MORTGAGE",2e+05,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=846260","Borrower added on 08/12/11 > Funds will be used to finish basement and build new pool.<br/> Borrower added on 08/18/11 > This loan will be used to finish the basement to add value to our home as well as for a pool and fence. The finished basement will add approximately 2500 square feet of living space to our home.  I have excellent credit, I pay all my bills early, and I have never defaulted on any loans.  I have a very stable job in a thriving industry so I make a great candidate for this loan and for paying the loan back in a timely manner.<br/>","home_improvement","Home Improvement","301xx",5.14,0,"3/1/97",0,34,NA,7,0,258,1,28,FALSE,NA,9168,0
4450,4450,"36 months","9.32%",142.17,"A","A4","David Boland, Inc.","5 years","RENT",42200,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=418522","$1,888.49 Effective Annual Percentage Rate (APR): 19.11% on Capital One. $2,549.09 ANNUAL PERCENTAGE RATE applied this period: 19.80% on Chase. Looking to refinance at a better rate. Just paid $500 toward each but rates keep going up.","credit_card","Credit Card Consolidation","327xx",17.77,0,"6/1/01",1,NA,NA,15,0,5437,23.4,25,FALSE,NA,1742,0
2000,2000,"36 months","7.51%",62.23,"A","A3","hospice","5 years","MORTGAGE",22800,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1020011","Borrower added on 11/09/11 > for home repairs.had to get all my windows replaced due to leaks.<br>","home_improvement","home","296xx",20.68,0,"3/1/02",0,NA,NA,4,0,0,0,15,FALSE,NA,429,0
7000,7000,"36 months","7.49%",217.72,"A","A4","walmart distribution","2 years","MORTGAGE",36000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=842807","Borrower added on 08/05/11 > I am looking to buy a more fuel efficient vehicle as I drive about 400 miles a week.  My current truck only gets 18 mpg, so my fuel costs almost as much as my car payment<br/>","car","car","134xx",18.83,0,"6/1/01",0,NA,NA,11,0,2158,8.9,13,FALSE,NA,3714,0
30000,30000,"36 months","18.25%",1088.34,"D","D5","Walgreens","7 years","MORTGAGE",131000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1018528","Borrower added on 11/10/11 > I would like to put all my debts into one low easily affordable payment.<br><br> Borrower added on 11/10/11 > I would like to put all my debts into one low easily affordable payment.<br>","debt_consolidation","Consolidation","851xx",9.11,0,"7/1/98",1,25,NA,7,0,100428,19.8,30,FALSE,NA,9703,0
10400,10400,"36 months","12.18%",346.32,"B","B4","Stop and Shop","10+ years","MORTGAGE",58000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=449679","Borrower added on 01/14/10 > Paying off Debt<br/>I've been at my job for 10 1/2 years<br/>","debt_consolidation","Consolidation","016xx",19.7,0,"7/1/01",1,NA,NA,7,0,7267,46.6,22,FALSE,NA,5837,0
30000,21175,"60 months","10.99%",460.3,"B","B3","LD Docsa","4 years","MORTGAGE",64000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=800264","Borrower added on 06/28/11 > Bobcat and gooseneck dump trailer.<br/>Needed for construction and scrap metal recycling.<br/> Borrower added on 07/07/11 > Current monthly expenses are1070.00<br/>","major_purchase","bobcat and trailer","490xx",1.59,0,"5/1/98",0,NA,NA,6,0,2704,14.6,22,FALSE,NA,9717,0
14250,14250,"36 months","11.89%",472.59,"B","B4","Legion Design/ Campbell & Associates","3 years","MORTGAGE",87950,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=399592","I am currently a  Design Engineer with a  B.S in Engineering  and a Masters Degree in Civil and Infrastructure Engineering.  I am starting a firm that will concentrate on contracts with Federal and Local Government Design Contracts. I need some working capital, as well as some funds to pay off some debt I have accumulated on a personal credit card.","small_business","Start Federal Contracting Firm","220xx",12.2,0,"12/1/95",3,NA,NA,9,0,39,0.3,25,FALSE,NA,7148,0
6000,6000,"36 months","13.24%",202.86,"D","D3","National Liberty Museum","10+ years","OWN",38400,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=299999","I need to do repairs on my home.","home_improvement","mcs project","191xx",23.09,0,"7/1/94",1,48,NA,10,0,9912,65.6,21,FALSE,NA,2925,0
10000,10000,"36 months","13.48%",339.25,"C","C3","SRA","1 year","RENT",30000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=488180","Borrower added on 02/22/10 > Very stable job, need to consolidate debt with a lower interest rate in order to pay off quicker. Always pay ontime, no late payments.<br/> Borrower added on 02/23/10 > Please contact me with any questions you may have.<br/>","other","Pay Off - Consolidation","770xx",17.04,0,"6/1/03",1,NA,NA,14,0,10491,55.5,20,FALSE,NA,5299,0
11800,11800,"36 months","13.99%",403.24,"C","C3","Booz Allen Hamilton","7 years","MORTGAGE",126000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=862271","Borrower added on 08/24/11 > Hello! I am requesting this loan to refinance a fairly high-interest rate credit card. Due to a family emergency, I unfortunately spent most of 2010 without the time or bandwidth to tend my finances the way I should have. This refi wraps up a year of selling too-expensive cars, paying off other debt, refinancing the house, and otherwise getting my act together.<br/><br/>I have been employed by the same firm for nearly seven years and am in a very stable position. Further, as noted below, the terms of my employment dictate that I maintain a minimum credit rating and not default on any debt. I hope you will consider me for your investment; please let me know if you have any questions.<br/>","credit_card","Paying off consumer debt","223xx",22.72,1,"5/1/96",1,12,NA,9,0,45474,84,31,FALSE,NA,6130,0
