"loan_amnt","funded_amnt","term","int_rate","installment","grade","sub_grade","emp_title","emp_length","home_ownership","annual_inc","verification_status","pymnt_plan","url","desc","purpose","title","zip_code","dti","delinq_2yrs","earliest_cr_line","inq_last_6mths","mths_since_last_delinq","mths_since_last_record","open_acc","pub_rec","revol_bal","revol_util","total_acc","initial_list_status","mths_since_last_major_derog","policy_code","is_bad"
3600,3600,"36 months","9.62%",115.53,"B","B3",NA,"n/a","RENT",12000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=616568","Borrower added on 11/16/10 > I have just been diagnosed with Diabetes. There is a program through my HMO that will reverse the Diabetes (30 years successful experience) and educate and train me to stay healthy with normal blood sugar through diet and exercise. Since I'm newly diagnosed, this is a perfect time to enter the program and get on the road to recovery. I am asking for funds to cover the cost of the program and the supplements required.<br/>","medical","Positive Choice","920xx",7,0,"11/1/96",0,75,116,3,1,508,33.9,14,FALSE,NA,1305,1
8500,8500,"60 months","11.86%",188.48,"B","B5","Dorsey and Whitney","2 years","MORTGAGE",38000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=497597","Borrower added on 07/09/10 > Additional clarification regarding this loan request- The requested money will be used to re-finance a high interest debt vs consolidating multiple debts into one.  The resulting refinance will not increase borrows debt load.<br/>","debt_consolidation","Debt Consolodation","554xx",15.06,0,"11/1/98",0,80,NA,5,0,8022,57.3,11,FALSE,NA,4672,0
1500,1500,"36 months","7.90%",46.94,"A","A4","U.S. Air Force Civilian","6 years","MORTGAGE",102540,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=979302",NA,"other","personal","325xx",22.45,0,"3/1/89",3,NA,NA,15,0,26955,62,34,FALSE,NA,237,0
6000,6000,"60 months","13.23%",137.23,"C","C1","Ebay","3 years","RENT",85000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=584786","Borrower added on 09/21/10 > I just want to improve my credit score to get the best rate for a home loan. This looks like the best way to improve credit score. I am planning to invest this money in stocks. <br/><br/>I work full time and get good salary. I have a good credit, but I want to improve it further to make it excellent. Never late to any payments. <br/><br/>You can be assured I am a resposible borrower. Hope you will invest in my loan and please ask your friends to invest as well.<br/> Borrower added on 09/21/10 > Please ask me if you have any questions<br/>","major_purchase","6kloan","951xx",6.2,0,"2/1/07",2,NA,NA,7,0,2563,10.5,8,FALSE,NA,3227,0
23000,23000,"60 months","19.69%",605.4,"E","E5","Arthrex","4 years","MORTGAGE",65000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=813179","Borrower added on 07/16/11 > Im planing to use this loan to consolidated my credit cards.<br/>Im a home owner. I have excellent credit and I always pay bills on time. I have a very stable job and I work for a big corporation.<br/>","debt_consolidation","Credit Cards","341xx",15.36,0,"10/1/01",1,NA,NA,5,0,4953,99.1,19,FALSE,NA,9082,0
1600,1600,"36 months","14.46%",55.05,"D","D2","harris teeter","5 years","RENT",38000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=645617",NA,"debt_consolidation","debt loan","280xx",4.58,0,"5/1/07",1,NA,NA,2,0,2938,73.4,5,FALSE,NA,267,1
33950,22975,"60 months","21.74%",631.16,"F","F5","Telstra Inc.","10+ years","MORTGAGE",180000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=805996","Borrower added on 07/05/11 > Thank you for considering my loan.  My goal is to become debt free as quickly as possible.<br/>","debt_consolidation","Bright Future","945xx",22.79,1,"1/1/90",0,15,NA,13,0,21443,69.8,31,FALSE,NA,9831,0
7000,7000,"36 months","12.98%",235.8,"C","C3","Nu-Way Transportation Services, Inc.","6 years","MORTGAGE",36000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=605816","Borrower added on 10/28/10 > This loan will be used to pay-off four accounts, including CITI, Lowe's &amp; Mastercard.  Am very appreciative of this opportunity (and your support) to rid myself of these accounts once and for all.  Many thanks.<br/> Borrower added on 10/29/10 > As far as the well-being of your funds, I am conscientious about my responsibilities.  I believe in taking care of my obligations.  I have secure employment with a good company.  This loan, if funded, will be repaid in-full in a timely manner.<br/>","debt_consolidation","Last of Revolving Credit to be paid off","617xx",18.5,1,"8/1/91",1,13,NA,12,0,22893,53.7,23,FALSE,NA,3614,0
4500,4500,"36 months","10.00%",145.21,"B","B2","arb inc","4 years","MORTGAGE",73000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=687338","Borrower added on 03/11/11 > i have a credit card with 0% apr for the first year and the one year is about to expire. they will charge me all of the back interest if its not paid off soon. i have good credit and a good job. i am looking for an alternative to credit cards. any one?<br/> Borrower added on 03/11/11 > i have a 0% apr credit card for the first year. the year is about to expire at witch point they will charge me back interest for the whole time. i will pay off the card with this loan. i have a 700 plus credit score i own my own home and i have a good job in oil refineries and power plants. i am in the laborers union local # 507 in long beach CA.<br/>","credit_card","credit card finally gone!!!","925xx",7.02,0,"1/1/94",3,NA,NA,8,0,5034,21,15,FALSE,NA,1745,1
15000,15000,"36 months","10.39%",486.76,"B","B4","here! Networks","5 years","RENT",53307,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=258644","Purpose of loan:   In a random audit, the IRS has informed me that when I was partially self-employed and doing my taxes in 2002 and 2003, I did them quite wrong. They would now like to reward me by telling me to pay them an additional $10,000 to $14,000 in back taxes, fees and penalties. (Total amount not yet confirmed, any excess received from loan would be paid back on loan.) While they may be able to offer me an installment plan, they warned me quite strongly that paying by installment will rack up much heavier penalties and interest.   My Financial Situation:   I am well employed at a position I have held for over 5 years. My yearly gross salary in 2007 was $53,307. My current FICO scores are: TransUnion - 760, Equifax - 741, Experian - 726.     Current Debt:    I currently have only one major debt in $30,000 spread over two student loans, but they are at low interest and the monthly payment is quite low. I also have several small credit cards opened solely for the purpose of improving my credit rating and used sparingly only for that purpose and are paid off monthly. Lastly, I have a Prosper loan with a $4000 balance remaining from another peer-to-peer lending network for previous debt consolidation, which I have never missed a payment on.   Negative Credit Information:     You will note in my credit information it shows a bunch of old late payments. These are solely from an old, paid off student loan. (Not the other one I am still paying on - it has no late payments.) I have no other late payments on any account.     Monthly NET Income: $2,799.74  Monthly expenses: $1683.00     (Costs are low because I split in half with partner/roommate. However, income would cover full bills in emergency with careful budgeting.)    Housing: $387  Insurance: $12 (Rental) Car expenses: $24 (Bus Pass) Utilities: $80  Phone, cable, internet: $80  Food, entertainment: $450  Clothing, household expenses: $50 Credit cards and other loans: $500 (Primarily previous Prosper Loan & student loans) Other expenses: $100     Expenses I don't have: Car payments or car insurance (I ride the bus). Health insurance 100% paid by employer.     Remaining monthly funds: $1117  These remaining funds have been previously split between voluntary contributions to retirement plan and emergency savings funds. This remaining money would be partially reallocated to paying new Prosper loan. I currently have an emergency savings fund of $6500 which I prefer to not use for this tax bill as I believe it is important to have a savings fund in case of an emergency such as injury or illness.     In Conclusion:    I am a solid investment who has never been late on their previous Prosper loan. I am not borrowing for frivolous reasons, risky business ventures or to pay something I could not pay otherwise in a different manner. I am asking for this loan in order to save money on penalties, fees and interest I would otherwise have to pay on the IRS back taxes that would be more in the long term than the interest I would pay through a peer-to-peer loan. I believe this is a sound financial move after careful and intensive consideration. I also far prefer to support the peer-to-peer lending system than be a slave to the IRS.     If you have any questions or would like additional information, please do not hesitate to contact me.","debt_consolidation","Debt Consolidation on Back Taxes","981xx",11.37,0,"12/1/01",0,0,0,7,0,24,0.3,8,FALSE,NA,7274,0
10500,10500,"60 months","11.49%",230.87,"B","B4","morries automotive group","4 years","OWN",40000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=863011",NA,"debt_consolidation","Debt Consolidation Loan","553xx",11.61,0,"8/1/01",0,NA,NA,17,0,12836,29.2,27,FALSE,NA,5884,0
3500,3500,"36 months","10.00%",112.94,"B","B2","Swarovski","< 1 year","RENT",63504,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=724873",NA,"other","Refinance","109xx",12.07,1,"6/1/96",0,16,NA,9,0,1995,32.2,15,FALSE,NA,1155,0
10000,10000,"36 months","6.99%",308.73,"A","A3","Dorchester county EMS","2 years","MORTGAGE",34000,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=855832","Borrower added on 08/20/11 > This loan is to expand an already existing business. Since 2007 this profitable IT business has ran debt free and was focused on field diagnosis, repair and installation of computers, networks, home theater systems and televisions. Our target market is resident and commercial clients in the lowcountry region. The business currently has 3 commercial contracts for IT management and network support. Most of our business comes from word of mouth and a third party contracting service. We've noticed a demand for a place that our customers can bring their computers for repair and demand for our company to have retail capabilities. This loan will be used as working capital for a store front and the supplies needed to remodel the store to our needs. Thank you for your consideration.<br/>","small_business","Business Loan","294xx",13.52,0,"1/1/07",0,NA,NA,8,0,394,3.2,10,FALSE,NA,5529,0
15000,15000,"60 months","19.41%",392.51,"F","F4","RALPHS WAREHOUSE","10+ years","RENT",60000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=528310","Borrower added on 06/08/10 > IF WE NEED TO SECURE THE LOAN  WE HAVE A 2007 NAVIGATOR PAID IN FULL WITH NO LENDERS WHAT SO EVER<br/>","debt_consolidation","PHILLIPANDDEBORAGH","923xx",15.06,0,"4/1/99",0,97,94,3,1,15918,94.2,12,FALSE,NA,7712,1
15000,15000,"36 months","6.00%",467.45,"C","C4","Aerodyn Wind Tunnel","5 years","MORTGAGE",62500,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=238327","Payoff credit card at a lower rate.","debt_consolidation","Pay credit card off","281xx",15.28,0,"4/1/95",3,0,0,17,0,26044,34.5,41,FALSE,NA,7484,0
7500,7500,"36 months","16.77%",266.54,"D","D2","Northrop Grumman","2 years","RENT",120000,"VERIFIED - income","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=1028056",NA,"debt_consolidation","2011 Loan","913xx",12.84,0,"3/1/95",0,NA,NA,6,0,37910,98,14,FALSE,NA,4000,0
15850,15850,"60 months","13.80%",367.17,"C","C4","AAA/Energy Insurance Agency","1 year","MORTGAGE",55680,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=674942","Borrower added on 02/19/11 > Need car that is gas sipper since my commute is 300 mi per week.  Current car gets 20 mpg.  New mpg of 48 will help pay for this loan.  Have a couple of cc's that raised their rate.  Want to eliminate.<br/>","car","Need car & pay some bills","450xx",25.02,0,"12/1/83",2,NA,NA,17,0,28038,44.6,32,FALSE,NA,7792,0
5000,5000,"36 months","10.59%",162.73,"B","B2","Consolidated Container","10+ years","RENT",28800,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=793621","Borrower added on 06/22/11 > I plan to use the funds to pay off my Truck, and a few other things. Because I'm honest and keep my word and try my hardest to pay my bills off on time or before. My monthly budget is a close call but my family and I are tryin to make it. My job is Very stable I've been working at this job for 25+ years.<br/>","car","loan for car","554xx",21,0,"1/1/02",0,NA,92,4,1,2619,45.2,7,FALSE,NA,2017,0
12000,12000,"60 months","14.83%",284.41,"D","D3","united parcel service","10+ years","MORTGAGE",70000,"VERIFIED - income source","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=631857","Borrower added on 12/11/10 > Just seeking some help in consoiidating my debt into one easy payment.This would make it easier to manage my budget. I have<br/>credit and have never made any late payments. Thank you<br/>","debt_consolidation","debt consolidation","871xx",12.26,0,"7/1/96",0,81,NA,15,0,15922,55.9,35,FALSE,NA,6582,0
3750,3750,"36 months","15.65%",131.19,"F","F3","Private family","5 years","MORTGAGE",7280,"not verified","n","https://www.lendingclub.com/browse/loanDetail.action?loan_id=119948","I have the degree, now I need the job. I am requesting a small loan so I can relocate to Chicago. The loan will cover moving expenses (I live in Florida), obtaining an apartment, and provide a financial security net while I get established. I plan to continue working as a nanny (as I have for 6 years) until I can find more lucrative employment.","moving","Recent grad needs to move to Chicago!","606xx",17.31,0,"1/1/98",1,70,0,1,0,0,NA,4,FALSE,NA,1327,0
